APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9838095,I01,VA,5,N,8/27/2019,10/1/2019,9/30/2020,999,I01RX002830,,RFA-RX-18-003,5I01RX002830-02,,Non-SBIR/STTR RPGs,2019,Veterans Affairs,,Aurora,UNITED STATES,,6,3252830,US,481018,VA EASTERN COLORADO HEALTH CARE SYSTEM,CO,800457211,"The Women?s Digit is a purely mechanical, ratcheting prosthetic finger ? independent from electronics and batteries, thereby reducing cost, size, and complexity while increasing reliability and durability- that is sized to fit a 5th percentile to 95th percentile female hand. The amputation of full or partial fingers can cause physical, psychosocial, and economic damage to an individual. Replacement of a finger requires a mechanical design that can withstand the forces, torques, and environmental conditions of everyday life. The challenging requirements for an effective prosthetic finger have caused an absence of products for women veterans with typically smaller hand sizes. This proposal seeks to fill this void through the development, manufacturing, and testing of the Women?s Digit.",7586913; ,"WEIR, RICHARD FERGUS FFRENCH;",,10/1/2018,9/30/2020,3-Dimensional; Activities of Daily Living; Address; Algorithms; Amputation; Amputees; base; Caring; Clinic; Clinical; clinical development; Complex; cost; design; Development; Devices; Digit structure; Economics; Electronics; Ensure; Esthetics; experience; Failure; Family; Fatigue; Female; Fingers; Focus Groups; Geometry; Goals; Hand; Hand functions; health care settings; improved; Individual; Industry; innovation; iterative design; Laboratories; laboratory development; Length; Life; Life Style; limb amputation; Limb Prosthesis; Living Wills; male; manufacturability; Mechanics; Medical; Medicine; Metals; Methods; Mind; miniaturize; Mission; novel; Occupational Therapist; Patients; Periodicity; personalized approach; Persons; Pilot Projects; Population; Printing; Process; Production; Property; Prosthesis; Prosthesis Design; prosthetic hand; Protocols documentation; prototype; psychosocial; Request for Proposals; Research; response; sound; Source; System; Techniques; Technology; Testing; Torque; Upper Extremity; Veterans; Weight; Woman; Women's Group; Work; Wrist; ,Artificial Digit Replacements for Women Veterans with Individual Digit Loss,2830,RRD5,Rehabilitation Engineering & Prosthetics/Orthotics  ,,,2,,,,
9844773,R18,HS,1,N,8/13/2019,9/30/2019,9/29/2020,226,R18HS027078,SCHOOLS OF MEDICINE,RFA-HS-18-002,1R18HS027078-01,AHRQ:806568\,OTHER RESEARCH-RELATED,2019,AGENCY FOR HEALTHCARE RESEARCH AND QUALITY,,CHAPEL HILL,UNITED STATES,INTERNAL MEDICINE/MEDICINE,4,608195277,US,578206,UNIV OF NORTH CAROLINA CHAPEL HILL,NC,275990001,"Project Narrative Unhealthy alcohol use is the third leading cause of preventable deaths in the US and a key contributor to recent declines in US life expectancy. Despite the burden of illness and recommendations to screen for unhealthy alcohol use, relatively few people who visit primary care providers in the US are asked about alcohol or ever discuss it with a health professional. STUN Alcohol Use Now is an intervention designed to rapidly spread primary care practice support structures that help small to medium-size primary care practices identify and provide appropriate services for people with unhealthy alcohol use.",14259876; ,"JONAS, DANIEL ;","MCNELLIS, ROBERT",9/30/2019,9/29/2022,,Screening and Management of Unhealthy Alcohol Use in Primary Care: Dissemination and Implementation of PCOR Evidence,27078,ZHS1,Special Emphasis Panel ,,,1,,,806568,
9880313,U01,GH,1,N,8/28/2019,9/30/2019,9/29/2020,326,U01GH002248,,RFA-GH-19-008,1U01GH002248-01,ODCDC:500000\,Non-SBIR/STTR RPGs,2019,Center for Global Health,,KAMPALA,UGANDA,,,954577867,UG,10010169,INFECTIOUS DISEASES INSTITUTE,,22418,"ETIOLOGY AND OUTCOMES OF ACUTE FEBRILE ILLNESS IN CHILDREN AND ADULTS IN UGANDA PROJECT SUMMARY With the SARS outbreak in 2002 and more recently with Ebola in West Africa, the global community has focused attention on the threat of emerging and re-emerging infections, particularly those with pandemic potential. Uganda is located in a hot spot for these infections, many of which may be zoonotic. We propose to leverage the research and capacity building experience of the Infectious Diseases Institute (IDI) and its collaborative and productive relationship with the government of Uganda to study the infectious causes of acute febrile illness in both adults and children. We will use existing tools to increase the proportion of acute febrile hospitalized patients for whom we have a specific diagnosis, to implement sero-surveillance to understand exposure to various infectious diseases including vaccine preventable illness, priority pathogens, and vector-borne infections, and to study inflammatory biomarkers in children and their association with neurodevelopmental outcomes. The IDI is a research, clinical and training center of excellence. Established in 2002, the IDI has established a strong track record in performing locally relevant research that leads to improved models of care and changes in policy and practice in the area of HIV and related infections. In addition, the outreach programs largely funded by the CDC and PEPFAR as the key implementing partner took a strong health systems institutional strengthening approach to provide prevention care and treatment to more than 100,000 patients. The proposal addresses the critical barriers to achieving global health security in Uganda by collating and analyzing existing data from cohorts and diagnostic testing, and enhancing surveillance through lab capacity strengthening and technical transfer of innovative new laboratory techniques to maximize our ability to make a diagnosis. It is innovative because it leverages previous US government/PEPFAR investments in the IDI from HIV programs and uses the IDI?s expertise in research, training, clinical care, implementation, and scale-up for global health security. In addition, it leverages the close working relationship between the current and former Senior Management Team members at the IDI to recruit acutely febrile cohorts to test and implement rapid diagnostic innovation. Establishing diagnostic certainty in a larger proportion of febrile patients will allow for targeted antimicrobial treatment (reducing risk for antimicrobial resistance). It will also increase the signal sensitivity to detect new pathogens with epidemic potential. The research productivity, programmatic track record, and existing collaborative partnerships of the IDI increase the likelihood of success. PHS 398/2590 (Rev. 06/09) Page Continuation Format Page",9229622; ,"KAMBUGU, ANDREW DDUNGU;",,9/30/2019,9/29/2024,,ACUTE FEBRILE ILLNESS IN UGANDA,2248,ZGH1,Special Emphasis Panel ,,,1,,,500000,
9889639,R01,CE,1,N,9/19/2019,9/30/2019,9/29/2020,136,R01CE003104,SCHOOLS OF PUBLIC HEALTH,RFA-CE-19-005,1R01CE003104-01,NCIPC:345831\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,ATLANTA,UNITED STATES,PSYCHOLOGY,5,66469933,US,2384501,EMORY UNIVERSITY,GA,303224250,"PROJECT NARRATIVE Child maltreatment, adult intimate partner violence (IPV), and youth violence are pervasive, preventable public health issues with lifelong negative social, behavioral, and physical health outcomes. Economic security policies are promising primary prevention strategies for violence that provide economic support to low-income families, including African American families who experience persistent disparities in poverty and family and youth violence. Our study proposes a series of rigorous, quasi experimental analyses to evaluate the effectiveness of Temporary Assistance for Needy Families, Minimum Wage, and Earned Income Tax Credit in preventing family and youth violence and reducing violence disparities.",12001279; 8543795 (contact); ,"LIVINGSTON, MELVIN D; WOODS-JAEGER, BRIANA  (contact);",,9/30/2019,9/29/2022,,Evaluating family economic policies as primary prevention strategies to prevent family and youth violence,3104,ZCE1,Special Emphasis Panel ,,,1,,,345831,
9889778,U01,DP,1,N,8/23/2019,9/30/2019,9/29/2020,283,U01DP006490,SCHOOLS OF MEDICINE,RFA-DP-19-003,1U01DP006490-01,NCCDPHP:799214\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO,,SALT LAKE CITY,UNITED STATES,PEDIATRICS,2,9095365,US,514002,UNIVERSITY OF UTAH,UT,841128930,"PROJECTIVE NARRATIVE Systemic Lupus Erythematosus is a life long autoimmune condition which can be life-threatening. Up to 20% of all Lupus patients are children diagnosed prior to 18 years of age. This study seeks to enroll a large cohort of pediatric Lupus patients in a long-term United States registry to understand the disease, best treatments and what factors influences important outcomes including disease related damage and death.",10887809 (contact); 11260486; 1866451; 11372225; ,"HERSH, AIMEE O (contact); KNIGHT, ANDREA ; SCHANBERG, LAURA E; SON, MARY BETH F.;",,9/30/2019,9/29/2022,,Component B: Improving Pediatric Lupus Care and Outcomes through the Childhood Arthritis and Rheumatology Research Alliance (CARRA) Lupus Registry,6490,ZDP1,Special Emphasis Panel ,,,1,,,799214,
9907365,R01,CE,1,N,9/18/2019,9/30/2019,9/29/2020,136,R01CE003154,SCHOOLS OF MEDICINE,RFA-CE-19-002,1R01CE003154-01,NCIPC:768830\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,NEW YORK,UNITED STATES,EMERGENCY MEDICINE,12,121911077,US,5998304,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,10016,"PROJECT NARRATIVE Skyrocketing opioid-related overdose (OD) deaths are an urgent public health issue that demands an effective response, and changing the standard of post-OD emergency department (ED) care must be part of the solution. Relay?a peer navigator-led secondary OD prevention intervention administered by the NYC Department of Health and Mental Hygiene?has demonstrated feasibility and acceptability, and could be rapidly scaled up in state and local health departments throughout the U.S., but rigorous study is needed to establish its effectiveness. The proposed research is relevant to CDC?s mission because it advances the science of OD prevention and can inform programs and policies for ED-based interventions for secondary prevention of opioid OD.",12096049 (contact); 10381197; ,"DORAN, KELLY  (contact); MCNEELY, JENNIFER ;",,9/30/2019,9/29/2022,,Randomized Controlled Trial of Relay- NYC's Nonfatal Overdose Response Program,3154,ZCE1,Special Emphasis Panel ,,,1,,,768830,
9909756,R01,CE,1,N,9/18/2019,9/30/2019,9/29/2020,136,R01CE003152,SCHOOLS OF PUBLIC HEALTH,RFA-CE-19-002,1R01CE003152-01,NCIPC:651889\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,PITTSBURGH,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,18,4514360,US,2059802,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,152132303,"NARRATIVE Problem solving courts (PSCs) are an existing public health intervention that refer arrested individuals with opioid use disorder (OUD) to treatment instead of prison. However, their impact on health has not been evaluated. The proposed project will evaluate whether being sentenced to a PSC leads to fewer overdoses and death than being sentenced to prison in Indiana.",15475746; ,"VAN NOSTRAND, ELIZABETH ;",,9/30/2019,9/29/2022,,Evaluating Problem Solving Courts as a Public Health Intervention to Prevent Opioid Overdose,3152,ZCE1,Special Emphasis Panel ,,,1,,,651889,
9911368,R01,CE,1,N,9/20/2019,9/30/2019,9/29/2020,136,R01CE003144,SCHOOLS OF MEDICINE,RFA-CE-19-002,1R01CE003144-01,NCIPC:671000\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,AMHERST,UNITED STATES,FAMILY MEDICINE,26,38633251,US,5992614,STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,142282567,This study addresses the leading cause of accidental death in the United States- drug overdose. This project will exert a sustained and powerful influence on the research fields of public health intervention and implementation science to inform public health policy and strategies.,7700377; 9499295 (contact); ,"HOMISH, GREGORY G; KAHN, LINDA  (contact);",,9/30/2019,9/29/2022,,A Rigorous Evaluation of the Opioid Intervention Court Strategy- A Public Health Response,3144,ZCE1,Special Emphasis Panel ,,,1,,,671000,
9914848,R13,ES,1,N,9/2/2019,10/1/2019,9/30/2020,113,R13ES031469,ORGANIZED RESEARCH UNITS,PA-18-648,1R13ES031469-01,NIEHS:8000\,OTHER RESEARCH-RELATED,2019,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,,DAVIS,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,3,47120084,US,577503,UNIVERSITY OF CALIFORNIA AT DAVIS,CA,956186153,"Project Narrative: Numerous environmental exposures have been linked with childhood developmental or learning disabilities. These conditions are often lifelong, and often lead to poorer success in school or at work, as well as in social relationships. This project seeks to convene a meeting of scientists, health professionals and child health, environmental, or disability activists, all of whom are dedicated to reducing environmental factors that are harmful to neurodevelopment, in order move the science towards translation into public health. One result of this workshop will be publications synthesizing evidence that supports changes in policies and public health actions. Another will be a science communication and dissemination plan to reach various audiences with clear messages about the science and what public health actions and policy changes are needed to reduce harmful exposures.",1883432; ,"HERTZ-PICCIOTTO, IRVA ;","GRAY, KIMBERLY A",10/1/2019,9/30/2020,Address; Adopted; Air Pollution; Americas; Awareness; Brain; California; Chemicals; Child; Child Health; child protection; Childhood; Climate; climate change; Color; Communication; Communities; Community Actions; Community Developments; Consensus; Development; Developmental Disabilities; disability; Disadvantaged; Disease; Educational workshop; Environment; environmental chemical; Environmental Exposure; Environmental Health; Environmental Pollutants; Environmental Risk Factor; Exposure to; Family; Fostering; Goals; Health; health disparity; Health Professional; Hearing; high risk; Immigrant; Impairment; Indigenous; Individual; Institutes; Intellectual functioning disability; Journals; Lead; Learning Disabilities; Letters; Link; Low income; lower income families; Manuscripts; Medicine; meetings; member; Mission; neurodevelopment; Neurodevelopmental Disorder; neurotoxic; Neurotoxins; Organophosphates; Outcome; Paper; Pediatrics; Peer Review; Pesticides; phthalates; Poison; Policies; pollutant; Process; Public Health; Publications; Publishing; Publishing Peer Reviews; Recommendation; Regulation; Resources; Risk; Schools; Science; Scientist; social; Strategic Planning; success; symposium; System; Translating; Translations; trend; Universities; Work; working group; ,Neurodevelopment and Environment: From Science to Dissemination and Translation,31469,ZES1,Special Emphasis Panel ,,,1,8000,,8000,
9923386,U01,CE,1,N,9/18/2019,9/30/2019,9/29/2020,136,U01CE003164,SCHOOLS OF ARTS AND SCIENCES,RFA-CE-19-003,1U01CE003164-01,NCIPC:538248\,Non-SBIR/STTR RPGs,2019,NATIONAL CENTER FOR INJURY PREVENTION AND CONTROL,,CLEVELAND,UNITED STATES,PSYCHOLOGY,11,77758407,US,218601,CASE WESTERN RESERVE UNIVERSITY,OH,441061712,"PROJECT NARRATIVE Our current ability to serve students who return to school following a traumatic brain injury (TBI) is limited by the variation and quality of services offered to these children and the lack of research evaluating return-to- school (RTS) programs. This study seeks to compare the academic, social, and health outcomes of a group of children with TBI across all grades who receive formal RTS services and a group of students who receive variable services. Ultimately, the core components of a RTS program identified in this research will inform decisions about future adaptation or modification of existing programs to promote widespread adoption of best practices to improve the long-term outcomes of children with TBI.",6915475; ,"CICCIA, ANGELA HEIN;",,9/30/2019,9/29/2023,,School Transition After Traumatic Brain Injury (STATBI):  Evaluating the Impact of Participation in a Formal Return-to-School Program for K-12 Students,3164,ZCE1,Special Emphasis Panel ,,,1,,,538248,
